customer,retained,created,firstorder,lastorder,esent,eopenrate,eclickrate,emailsclick,avgorder,ordfreq,paperless,refill,doorstep,favday,city
15973,1,29/09/2013,29/09/2013,06/10/2013,32,18.75,0.03125,0,38.46,0.285714286,1,0,0,Monday,BOM
15974,1,29/09/2013,29/09/2013,27/10/2013,43,2.325581395,0.02325581395,0,35.0,0.071428571,1,0,0,Monday,MAA
15975,1,26/09/2013,29/09/2013,29/09/2013,36,8.333333333,0.05555555556,0,40.02,0.0,1,0,0,Wednesday,DEL
15976,1,21/09/2013,02/10/2013,09/10/2013,33,30.3030303,0.06060606061,0,49.65,0.285714286,1,0,0,Thursday,BLR
15977,1,28/09/2013,10/11/2013,10/11/2013,43,23.25581395,0.0,0,62.08,0.0,1,0,0,Monday,MAA
15978,1,29/09/2013,29/09/2013,29/09/2013,22,95.45454545,0.13636363640000002,1,40.02,0.0,1,0,0,Monday,BOM
15979,1,29/09/2013,05/11/2013,05/11/2013,53,11.32075472,0.056603773579999996,0,58.59,0.0,1,0,0,Wednesday,MAA
15980,1,29/09/2013,18/10/2013,18/10/2013,42,9.523809524,0.0,0,44.25,0.0,1,0,0,Tuesday,BLR
15981,0,29/09/2013,11/10/2013,11/10/2013,13,53.84615385,0.07692307692,1,40.0,0.0,1,0,0,Monday,MAA
15982,1,29/09/2013,29/09/2013,23/11/2013,33,57.57575758,0.09090909091,1,44.37,0.072727273,1,0,0,Monday,DEL
15983,1,29/09/2013,02/11/2013,02/11/2013,40,22.5,0.025,0,29.98,0.0,1,0,0,Monday,BLR
15984,1,18/09/2013,29/09/2013,29/09/2013,19,100.0,0.05263157895,0,40.02,0.0,1,0,0,Wednesday,DEL
15985,1,29/09/2013,13/10/2013,18/12/2013,40,47.5,0.3,1,35.35,0.060606061,1,0,0,Thursday,BLR
15986,0,29/09/2013,02/10/2013,02/10/2013,2,0.0,0.0,0,40.59,0.0,1,0,0,Thursday,MAA
15987,1,25/09/2013,08/10/2013,08/10/2013,37,10.81081081,0.08108108107999999,1,50.81,0.0,1,0,0,Wednesday,MAA
15988,1,29/09/2013,22/10/2013,22/10/2013,42,9.523809524,0.02380952381,0,30.67,0.0,1,0,0,Thursday,BLR
15989,1,29/09/2013,02/10/2013,09/10/2013,33,21.21212121,0.1515151515,1,47.7,0.285714286,1,0,0,Monday,BLR
15990,1,24/09/2013,18/10/2013,15/12/2013,42,73.80952381,0.2142857143,1,62.71,0.086206897,0,0,0,Wednesday,MAA
15991,1,29/09/2013,29/09/2013,29/09/2013,33,0.0,0.0,0,63.85,0.0,1,0,0,Friday,BOM
15992,1,29/09/2013,09/10/2013,01/11/2013,41,7.317073171,0.07317073170999999,1,69.79,0.130434783,1,0,0,Tuesday,BLR
15993,1,29/09/2013,29/09/2013,29/09/2013,34,41.17647059,0.0,0,40.02,0.0,1,1,0,Tuesday,DEL
15994,1,29/09/2013,29/09/2013,26/11/2013,39,2.564102564,0.025641025640000002,0,34.97,0.034482759,1,1,0,Monday,BOM
15995,0,29/09/2013,29/09/2013,11/11/2013,5,80.0,0.2,1,54.14,0.11627907,1,0,0,Wednesday,MAA
15996,1,29/09/2013,29/09/2013,29/09/2013,32,31.25,0.0,0,52.9,0.0,1,0,0,Monday,BOM
15997,1,29/09/2013,07/10/2013,07/10/2013,29,58.62068966,0.1379310345,1,49.29,0.0,1,0,0,Saturday,BLR
15998,1,29/09/2013,30/09/2013,30/09/2013,30,13.33333333,0.03333333333,0,50.69,0.0,1,0,0,Tuesday,BOM
15999,1,29/09/2013,02/11/2013,02/11/2013,38,18.42105263,0.05263157895,0,49.76,0.0,1,0,0,Tuesday,BOM
16000,1,29/09/2013,09/10/2013,22/10/2013,31,29.03225806,0.03225806452,0,64.65,0.153846154,1,1,0,Wednesday,BOM
16001,1,29/09/2013,29/09/2013,29/09/2013,28,50.0,0.0,0,40.02,0.0,1,1,0,Thursday,BOM
16002,1,29/09/2013,03/10/2013,03/10/2013,25,64.0,0.08,1,50.34,0.0,1,0,0,Friday,BOM
16003,1,29/09/2013,29/09/2013,29/09/2013,28,46.42857143,0.03571428571,0,50.33,0.0,1,0,0,Tuesday,BLR
16004,1,29/09/2013,29/09/2013,07/10/2013,37,5.405405405,0.027027027029999998,0,38.58,0.25,1,0,0,Tuesday,BOM
16005,0,29/09/2013,29/09/2013,30/09/2013,7,28.57142857,0.14285714289999998,1,62.15,2.0,1,0,0,Monday,MAA
16006,1,14/09/2013,08/12/2013,08/12/2013,33,100.0,0.3636363636,1,68.9,0.0,1,0,0,Wednesday,BOM
16007,1,29/09/2013,29/09/2013,02/10/2013,37,2.702702703,0.0,0,43.28,0.666666667,1,0,0,Tuesday,MAA
16008,1,29/09/2013,29/09/2013,06/12/2013,31,58.06451613,0.06451612903,0,78.94,0.058823529,1,0,0,Monday,BOM
16009,1,29/09/2013,29/09/2013,29/09/2013,40,0.0,0.0,0,40.46,0.0,1,0,0,Tuesday,BLR
16010,1,22/09/2013,01/10/2013,01/10/2013,37,13.51351351,0.10810810809999999,1,52.25,0.0,1,0,0,Wednesday,MAA
16011,1,29/09/2013,17/10/2013,02/01/2014,37,32.43243243,0.054054054049999994,0,41.72,0.090909091,1,1,0,Friday,MAA
16012,1,18/09/2013,08/10/2013,08/10/2013,28,71.42857143,0.14285714289999998,1,81.88,0.0,1,0,0,Friday,MAA
16013,1,29/09/2013,28/12/2013,28/12/2013,42,16.66666667,0.04761904762,0,40.02,0.0,1,1,0,Friday,BOM
16014,1,29/09/2013,29/09/2013,29/09/2013,36,11.11111111,0.02777777778,0,40.02,0.0,1,0,0,Monday,BOM
16015,1,29/09/2013,29/09/2013,29/09/2013,34,5.882352941,0.0,0,40.02,0.0,1,0,0,Wednesday,BOM
16016,1,22/09/2013,29/09/2013,29/09/2013,36,30.55555556,0.0,0,40.0,0.0,1,0,1,Tuesday,MAA
16017,1,29/09/2013,22/10/2013,22/10/2013,42,7.142857143,0.0,0,51.3,0.0,1,1,0,Friday,DEL
16018,0,29/09/2013,30/09/2013,30/09/2013,1,100.0,0.0,0,40.0,0.0,1,0,0,Saturday,BLR
16019,1,29/09/2013,29/09/2013,29/09/2013,35,0.0,0.0,0,40.02,0.0,1,0,0,Friday,DEL
16020,1,29/09/2013,29/09/2013,19/01/2014,41,53.65853659,0.09756097561,1,74.12,0.107142857,1,0,1,Monday,MAA
16021,1,29/09/2013,06/10/2013,06/10/2013,24,83.33333333,0.0,0,52.38,0.0,1,0,0,Tuesday,MAA
16022,1,29/09/2013,06/10/2013,06/10/2013,29,37.93103448,0.06896551724,0,53.93,0.0,1,0,0,Wednesday,MAA
16023,1,28/09/2013,01/10/2013,09/12/2013,41,19.51219512,0.09756097561,1,65.38,0.057971014,1,0,0,Thursday,DEL
16024,1,30/09/2013,30/09/2013,08/01/2014,49,14.28571429,0.1224489796,1,37.25,0.11,1,1,0,Thursday,DEL
16025,1,30/09/2013,02/01/2014,16/01/2014,52,34.61538462,0.09615384615,1,148.43,0.214285714,1,0,0,Friday,BOM
16026,1,30/09/2013,30/09/2013,19/01/2014,36,69.44444444,0.38888888889999995,1,49.54,0.135135135,1,0,0,Wednesday,BOM
16027,1,30/09/2013,30/09/2013,30/09/2013,40,0.0,0.0,0,40.02,0.0,1,0,0,Tuesday,BOM
16028,1,30/09/2013,30/09/2013,04/10/2013,26,50.0,0.3076923077,1,47.04,0.5,1,1,0,Tuesday,BOM
16029,1,30/09/2013,30/09/2013,30/09/2013,34,8.823529412,0.05882352941,0,40.25,0.0,1,1,0,Saturday,MAA
16030,1,30/09/2013,30/09/2013,27/10/2013,37,16.21621622,0.054054054049999994,0,70.67,0.111111111,1,0,1,Tuesday,MAA
16031,1,30/09/2013,30/09/2013,30/09/2013,30,23.33333333,0.03333333333,0,64.77,0.0,1,0,0,Thursday,DEL
16032,1,30/09/2013,30/09/2013,25/10/2013,37,16.21621622,0.054054054049999994,0,37.05,0.08,1,0,0,Wednesday,DEL
16033,1,30/09/2013,30/09/2013,30/09/2013,24,83.33333333,0.041666666670000005,0,40.02,0.0,0,1,0,Wednesday,BOM
16034,1,25/09/2013,02/10/2013,21/10/2013,34,20.58823529,0.0,0,75.76,0.157894737,1,0,0,Friday,BOM
16035,1,30/09/2013,30/09/2013,18/11/2013,40,15.0,0.15,1,81.29,0.06122449,1,0,0,Monday,BOM
16036,1,30/09/2013,30/09/2013,30/09/2013,34,26.47058824,0.0,0,40.02,0.0,1,0,0,Monday,BOM
16037,1,30/09/2013,30/09/2013,30/09/2013,34,5.882352941,0.02941176471,0,40.02,0.0,1,0,0,Tuesday,MAA
16038,0,30/09/2013,04/10/2013,04/10/2013,3,100.0,0.33333333330000003,1,53.33,0.0,0,0,0,Monday,MAA
16039,0,30/09/2013,02/10/2013,02/10/2013,2,100.0,0.0,0,40.02,0.0,1,0,1,Friday,MAA
16040,0,30/09/2013,02/10/2013,02/10/2013,1,100.0,1.0,1,40.02,0.0,0,0,0,Thursday,BOM
16041,1,30/09/2013,30/09/2013,30/09/2013,28,46.42857143,0.07142857142999999,1,40.02,0.0,1,0,0,Tuesday,DEL
16042,1,30/09/2013,30/09/2013,12/12/2013,44,25.0,0.09090909091,1,35.01,0.054794521,1,1,0,Friday,MAA
16043,1,30/09/2013,30/09/2013,09/01/2014,44,34.09090909,0.0,0,44.98,0.02970297,1,0,0,Friday,BOM
16044,1,19/09/2013,30/09/2013,30/09/2013,38,2.631578947,0.02631578947,0,40.02,0.0,1,0,0,Tuesday,BOM
16045,1,30/09/2013,30/09/2013,19/01/2014,44,9.090909091,0.06818181818,0,63.12,0.081081081,1,0,0,Monday,DEL
16046,1,30/09/2013,05/10/2013,05/10/2013,29,44.82758621,0.2413793103,1,55.69,0.0,1,0,0,Tuesday,MAA
16047,0,30/09/2013,30/09/2013,30/09/2013,3,66.66666667,0.33333333330000003,1,40.02,0.0,1,0,0,Tuesday,DEL
16048,1,30/09/2013,30/09/2013,30/09/2013,37,2.702702703,0.0,0,40.02,0.0,1,0,0,Thursday,DEL
16049,1,30/09/2013,30/09/2013,30/09/2013,23,47.82608696,0.04347826086999999,0,42.98,0.0,1,0,0,Saturday,MAA
16050,1,25/09/2013,30/09/2013,30/09/2013,39,0.0,0.0,0,40.02,0.0,1,0,0,Thursday,BOM
16051,1,30/09/2013,30/09/2013,30/09/2013,36,19.44444444,0.08333333333000001,1,40.02,0.0,1,0,0,Tuesday,BOM
16052,1,10/09/2013,30/09/2013,18/11/2013,43,9.302325581,0.02325581395,0,53.31,0.12244898,1,0,0,Tuesday,MAA
16053,1,30/09/2013,30/09/2013,31/10/2013,42,66.66666667,0.02380952381,0,35.13,0.064516129,1,0,0,Friday,BOM
16054,0,30/09/2013,30/09/2013,30/09/2013,1,100.0,0.0,0,40.0,0.0,1,0,0,Tuesday,MAA
16055,0,30/09/2013,30/09/2013,04/11/2013,15,53.33333333,0.06666666667,0,32.55,0.114285714,1,0,0,Tuesday,DEL
16056,1,30/09/2013,30/09/2013,09/10/2013,32,31.25,0.0625,0,38.01,0.222222222,1,0,0,Thursday,DEL
16057,0,30/09/2013,30/09/2013,30/09/2013,1,100.0,0.0,0,40.0,0.0,1,0,0,Thursday,MAA
16058,0,30/09/2013,30/09/2013,30/09/2013,1,100.0,0.0,0,40.0,0.0,1,0,0,Thursday,MAA
16059,1,30/09/2013,30/09/2013,30/09/2013,5,40.0,0.0,0,40.0,0.0,1,0,0,Thursday,MAA
16060,0,30/09/2013,30/09/2013,30/09/2013,16,31.25,0.0625,0,40.02,0.0,1,0,0,Friday,BOM
16061,1,30/09/2013,07/10/2013,30/10/2013,35,40.0,0.1142857143,1,111.25,0.173913043,1,1,0,Thursday,BLR
16062,1,30/09/2013,30/09/2013,28/10/2013,44,9.090909091,0.0,0,35.39,0.071428571,1,0,0,Friday,BOM
16063,1,30/09/2013,30/09/2013,24/10/2013,35,34.28571429,0.1142857143,1,60.43,0.125,1,0,0,Friday,BOM
16064,1,30/09/2013,30/09/2013,30/09/2013,32,9.375,0.0,0,40.02,0.0,1,0,0,Tuesday,DEL
16065,0,30/09/2013,30/09/2013,30/09/2013,9,44.44444444,0.0,0,51.01,0.0,1,0,0,Tuesday,BOM
16066,1,30/09/2013,30/09/2013,30/09/2013,35,8.571428571,0.0,0,40.02,0.0,1,0,0,Wednesday,DEL
16067,1,26/09/2013,30/09/2013,30/09/2013,33,42.42424242,0.0,0,53.8,0.0,1,0,0,Tuesday,DEL
16068,0,30/09/2013,30/09/2013,30/09/2013,1,100.0,0.0,0,40.0,0.0,1,0,0,Thursday,MAA
16069,1,30/09/2013,30/09/2013,30/09/2013,46,6.52173913,0.0,0,40.02,0.0,1,0,0,Tuesday,BOM
16070,1,30/09/2013,22/10/2013,22/10/2013,40,17.5,0.05,0,29.09,0.0,1,0,0,Tuesday,MAA
16071,0,30/09/2013,30/09/2013,30/09/2013,1,100.0,0.0,0,124.26,0.0,1,0,0,Tuesday,BOM
16072,1,30/09/2013,08/10/2013,08/10/2013,42,11.9047619,0.02380952381,0,40.02,0.0,1,0,0,Friday,BOM
16073,1,30/09/2013,30/09/2013,30/09/2013,34,5.882352941,0.05882352941,0,50.37,0.0,1,0,0,Thursday,MAA
16074,0,30/09/2013,30/09/2013,30/09/2013,2,100.0,0.0,0,40.02,0.0,1,0,0,Tuesday,BOM
16075,1,29/09/2013,30/09/2013,30/09/2013,21,80.95238095,0.0,0,40.02,0.0,1,0,0,Friday,DEL
16076,1,30/09/2013,20/10/2013,15/01/2014,41,29.26829268,0.07317073170999999,1,94.96,0.034482759,1,0,0,Monday,MAA
16077,1,30/09/2013,30/09/2013,30/09/2013,36,11.11111111,0.0,0,40.02,0.0,1,1,0,Monday,BOM
16078,1,30/09/2013,30/09/2013,30/09/2013,34,5.882352941,0.0,0,40.02,0.0,1,1,0,Friday,BOM
16079,1,30/09/2013,30/09/2013,30/09/2013,35,0.0,0.0,0,81.12,0.0,1,0,0,Thursday,BOM
16080,1,30/09/2013,30/09/2013,30/09/2013,37,16.21621622,0.0,0,40.02,0.0,1,1,0,Monday,MAA
16081,1,30/09/2013,30/09/2013,16/01/2014,42,50.0,0.04761904762,0,53.43,0.037037037,0,0,0,Tuesday,MAA
16082,1,30/09/2013,07/10/2013,07/10/2013,31,67.74193548,0.09677419355,1,93.29,0.0,1,0,0,Thursday,BOM
16083,1,24/09/2013,30/09/2013,30/09/2013,22,100.0,0.0,0,40.0,0.0,1,0,0,Thursday,MAA
16084,1,30/09/2013,30/09/2013,30/09/2013,39,28.20512821,0.025641025640000002,0,40.02,0.0,1,0,0,Friday,BOM
16085,0,30/09/2013,30/09/2013,30/09/2013,1,100.0,1.0,1,40.02,0.0,1,1,0,Tuesday,DEL
16086,1,30/09/2013,30/09/2013,30/09/2013,33,0.0,0.0,0,51.21,0.0,1,0,0,Monday,BOM
16087,1,30/09/2013,30/09/2013,30/09/2013,25,60.0,0.16,1,76.39,0.0,1,0,0,Tuesday,DEL
16088,1,30/09/2013,30/09/2013,30/09/2013,44,4.545454545,0.0,0,44.5,0.0,1,0,0,Friday,BOM
16089,1,30/09/2013,02/10/2013,02/10/2013,31,16.12903226,0.06451612903,0,40.02,0.0,1,0,0,Tuesday,BOM
16090,1,30/09/2013,06/10/2013,06/10/2013,42,4.761904762,0.0,0,40.02,0.0,1,0,0,Friday,DEL
16091,1,30/09/2013,30/09/2013,30/09/2013,24,83.33333333,0.0,0,105.35,0.0,1,0,0,Tuesday,MAA
16092,1,30/09/2013,30/09/2013,30/09/2013,7,57.14285714,0.0,0,40.02,0.0,1,0,0,Thursday,MAA
16093,1,30/09/2013,06/10/2013,06/10/2013,36,0.0,0.0,0,40.02,0.0,1,0,0,Monday,DEL
16094,1,30/09/2013,13/10/2013,13/10/2013,38,2.631578947,0.02631578947,0,113.68,0.0,1,0,0,Monday,DEL
16095,1,30/09/2013,04/11/2013,04/11/2013,50,6.0,0.06,0,23.03,0.0,1,0,0,Thursday,DEL
16096,1,30/09/2013,01/10/2013,01/10/2013,30,10.0,0.03333333333,0,50.51,0.0,1,0,0,Friday,BOM
16097,1,30/09/2013,30/09/2013,30/09/2013,3,100.0,0.33333333330000003,1,40.02,0.0,1,0,0,Friday,BOM
16098,1,30/09/2013,30/09/2013,30/09/2013,31,25.80645161,0.1290322581,1,40.02,0.0,1,0,0,Tuesday,MAA
16099,1,30/09/2013,30/09/2013,30/09/2013,33,0.0,0.0,0,40.02,0.0,1,0,0,Tuesday,MAA
16100,0,30/09/2013,30/09/2013,30/09/2013,11,90.90909091,0.09090909091,1,40.0,0.0,1,0,0,Wednesday,MAA
16101,0,30/09/2013,30/09/2013,30/09/2013,2,50.0,0.0,0,40.02,0.0,1,0,0,Monday,DEL
16102,1,30/09/2013,30/09/2013,14/01/2014,43,20.93023256,0.11627906980000001,1,41.2,0.047169811,1,1,0,Wednesday,MAA
16103,0,30/09/2013,30/09/2013,30/09/2013,0,0.0,0.0,0,40.02,0.0,0,0,0,Friday,BOM
16104,0,30/09/2013,30/09/2013,30/09/2013,3,100.0,0.0,0,40.02,0.0,1,0,0,Tuesday,BOM
16105,1,30/09/2013,30/09/2013,29/10/2013,31,29.03225806,0.0,0,25.63,0.068965517,1,0,1,Wednesday,MAA
16106,1,30/09/2013,12/10/2013,02/01/2014,34,67.64705882,0.1176470588,1,57.75,0.097560976,1,0,1,Monday,MAA
16107,0,30/09/2013,30/09/2013,07/10/2013,29,3.448275862,0.0,0,38.46,0.285714286,1,1,0,Tuesday,MAA
16108,1,30/09/2013,30/09/2013,30/09/2013,39,2.564102564,0.0,0,40.02,0.0,1,0,0,Wednesday,MAA
16109,1,30/09/2013,30/09/2013,30/09/2013,44,2.272727273,0.02272727273,0,40.02,0.0,1,0,0,Tuesday,DEL
16110,0,30/09/2013,30/09/2013,30/09/2013,1,100.0,0.0,0,40.0,0.0,1,0,0,Wednesday,MAA
16111,1,30/09/2013,30/09/2013,30/09/2013,27,29.62962963,0.0,0,52.37,0.0,1,0,0,Tuesday,BOM
16112,0,30/09/2013,04/10/2013,04/10/2013,2,50.0,0.0,0,40.02,0.0,1,0,0,Tuesday,DEL
16113,1,30/09/2013,30/09/2013,30/09/2013,37,8.108108108,0.0,0,40.02,0.0,1,0,0,Monday,MAA
16114,0,30/09/2013,30/09/2013,30/09/2013,0,0.0,0.0,0,124.69,0.0,1,0,0,Tuesday,BOM
16115,1,30/09/2013,30/09/2013,30/09/2013,38,5.263157895,0.0,0,44.26,0.0,1,0,0,Tuesday,DEL
16116,1,30/09/2013,30/09/2013,30/09/2013,34,20.58823529,0.02941176471,0,40.02,0.0,1,0,0,Tuesday,DEL
16117,1,30/09/2013,30/09/2013,26/11/2013,22,22.72727273,0.2272727273,1,69.72,0.035087719,0,0,0,Wednesday,DEL
16118,1,30/09/2013,30/09/2013,30/09/2013,40,5.0,0.0,0,40.02,0.0,1,1,0,Saturday,MAA
16119,1,30/09/2013,03/10/2013,05/10/2013,33,18.18181818,0.06060606061,0,79.94,1.0,1,0,0,Saturday,MAA
16120,1,17/09/2013,01/10/2013,23/10/2013,37,8.108108108,0.0,0,137.2,0.090909091,1,0,0,Friday,MAA
16121,1,30/09/2013,30/09/2013,14/10/2013,23,82.60869565,0.04347826086999999,0,106.85,0.142857143,1,0,0,Tuesday,DEL
16122,1,29/09/2013,30/09/2013,11/01/2014,36,75.0,0.11111111109999999,1,90.64,0.019417476,1,1,0,Thursday,BOM
16123,1,30/09/2013,30/09/2013,30/09/2013,34,2.941176471,0.0,0,40.02,0.0,1,0,0,Wednesday,DEL
16124,1,30/09/2013,21/12/2013,21/12/2013,50,14.0,0.02,0,40.0,0.0,1,0,0,Monday,MAA
16125,1,30/09/2013,30/09/2013,30/09/2013,25,28.0,0.0,0,40.25,0.0,1,0,0,Monday,BOM
16126,1,30/09/2013,30/09/2013,30/09/2013,29,27.5862069,0.03448275862,0,79.98,0.0,0,0,0,Tuesday,MAA
16127,0,30/09/2013,30/09/2013,30/09/2013,23,52.17391304,0.08695652173999999,1,38.01,0.0,1,0,0,Thursday,DEL
16128,0,30/09/2013,30/09/2013,30/09/2013,31,12.90322581,0.03225806452,0,40.02,0.0,1,0,0,Tuesday,DEL
16129,1,30/09/2013,30/09/2013,30/09/2013,35,0.0,0.0,0,40.02,0.0,1,0,0,Tuesday,BOM
16130,0,30/09/2013,30/09/2013,30/09/2013,1,0.0,0.0,0,40.02,0.0,1,1,0,Thursday,BOM
16131,1,30/09/2013,30/09/2013,30/09/2013,45,24.44444444,0.02222222222,0,40.02,0.0,1,0,0,Tuesday,DEL
16132,1,30/09/2013,30/09/2013,30/09/2013,6,33.33333333,0.0,0,131.02,0.0,1,1,0,Tuesday,DEL
16133,1,30/09/2013,02/10/2013,02/10/2013,10,30.0,0.0,0,79.75,0.0,1,0,0,Thursday,MAA
16134,1,30/09/2013,12/10/2013,12/10/2013,29,89.65517241,0.1724137931,1,86.52,0.0,1,0,0,Monday,BOM
16135,1,30/09/2013,04/11/2013,04/11/2013,43,20.93023256,0.06976744186,0,31.42,0.0,1,0,0,Thursday,MAA
16136,1,16/09/2013,30/09/2013,16/10/2013,22,100.0,0.4090909091,1,56.11,0.125,1,0,0,Thursday,BLR
16137,1,30/09/2013,30/09/2013,29/10/2013,32,37.5,0.09375,1,37.94,0.103448276,1,0,0,Wednesday,BOM
16138,1,30/09/2013,09/10/2013,22/10/2013,16,100.0,0.125,1,47.45,0.153846154,1,0,0,Thursday,MAA
16139,1,30/09/2013,30/09/2013,30/09/2013,29,20.68965517,0.1034482759,1,50.52,0.0,1,0,0,Wednesday,BOM
16140,1,30/09/2013,03/11/2013,03/11/2013,44,15.90909091,0.02272727273,0,61.26,0.0,1,0,0,Thursday,MAA
16141,1,30/09/2013,30/09/2013,06/01/2014,48,18.75,0.0625,0,43.84,0.051020408,1,0,0,Tuesday,BOM
16142,1,30/09/2013,03/11/2013,03/11/2013,41,36.58536585,0.07317073170999999,1,73.08,0.0,1,0,0,Thursday,MAA
16143,1,30/09/2013,03/10/2013,03/10/2013,34,52.94117647,0.05882352941,0,40.02,0.0,1,0,0,Thursday,BOM
16144,1,30/09/2013,02/10/2013,01/01/2014,38,34.21052632,0.1052631579,1,67.38,0.043956044,1,0,0,Thursday,MAA
16145,0,17/09/2013,08/10/2013,08/10/2013,4,0.0,0.0,0,53.09,0.0,0,0,0,Tuesday,DEL
16146,1,30/09/2013,01/10/2013,01/10/2013,38,5.263157895,0.0,0,40.02,0.0,1,1,0,Wednesday,DEL
16147,1,14/09/2013,01/10/2013,01/10/2013,24,70.83333333,0.0,0,40.02,0.0,1,1,0,Wednesday,DEL
16148,1,30/09/2013,30/09/2013,30/12/2013,35,68.57142857,0.1142857143,1,65.0,0.043956044,1,0,0,Thursday,BOM
16149,1,30/09/2013,30/09/2013,30/09/2013,36,8.333333333,0.0,0,40.02,0.0,1,1,0,Thursday,BOM
16150,1,30/09/2013,30/09/2013,30/09/2013,35,5.714285714,0.0,0,40.02,0.0,1,0,0,Tuesday,BOM
16151,1,30/09/2013,30/09/2013,30/09/2013,31,38.70967742,0.09677419355,1,40.02,0.0,1,0,0,Tuesday,BOM
16152,1,30/09/2013,30/09/2013,07/10/2013,44,2.272727273,0.0,0,38.0,0.285714286,1,0,0,Tuesday,MAA
16153,1,30/09/2013,30/09/2013,30/09/2013,7,57.14285714,0.0,0,40.02,0.0,1,0,0,Wednesday,DEL
16154,0,30/09/2013,30/09/2013,23/10/2013,28,67.85714286,0.0,0,73.7,0.086956522,1,0,1,Thursday,MAA
16155,1,30/09/2013,09/10/2013,09/10/2013,34,97.05882353,0.1470588235,1,40.02,0.0,1,1,0,Thursday,MAA
16156,1,30/09/2013,04/10/2013,27/10/2013,31,41.93548387,0.09677419355,1,47.49,0.086956522,1,1,0,Monday,BOM
16157,0,30/09/2013,03/10/2013,03/10/2013,2,100.0,0.5,1,40.02,0.0,1,0,0,Friday,BOM
16158,0,28/09/2013,30/09/2013,30/09/2013,12,75.0,0.08333333333000001,1,40.0,0.0,1,0,0,Friday,MAA
16159,1,30/09/2013,30/09/2013,30/09/2013,31,22.58064516,0.06451612903,0,40.02,0.0,1,1,0,Wednesday,DEL
16160,1,27/09/2013,09/10/2013,01/01/2014,49,28.57142857,0.040816326529999995,0,47.0,0.047619048,1,1,1,Thursday,MAA
16161,0,30/09/2013,30/09/2013,30/09/2013,6,33.33333333,0.0,0,40.02,0.0,1,1,0,Saturday,MAA
16162,1,30/09/2013,30/09/2013,30/09/2013,37,8.108108108,0.027027027029999998,0,40.02,0.0,1,0,0,Tuesday,BOM
16163,0,30/09/2013,30/09/2013,30/09/2013,15,26.66666667,0.0,0,40.02,0.0,1,0,0,Tuesday,DEL
16164,1,30/09/2013,01/10/2013,19/01/2014,55,21.81818182,0.09090909091,1,24.04,0.127272727,1,1,1,Monday,MAA
16165,1,30/09/2013,30/09/2013,30/09/2013,42,11.9047619,0.02380952381,0,40.02,0.0,1,0,0,Wednesday,BOM
16166,1,30/09/2013,30/09/2013,30/09/2013,37,2.702702703,0.0,0,40.02,0.0,1,0,0,Friday,BOM
16167,1,30/09/2013,30/09/2013,30/09/2013,33,15.15151515,0.0303030303,0,40.02,0.0,1,0,0,Friday,BOM
16168,1,30/09/2013,30/09/2013,30/09/2013,38,36.84210526,0.0,0,40.0,0.0,1,0,0,Thursday,MAA
16169,1,30/09/2013,30/09/2013,30/09/2013,15,6.666666667,0.0,0,89.37,0.0,1,0,0,Thursday,BOM
16170,1,30/09/2013,30/09/2013,19/01/2014,44,36.36363636,0.09090909091,1,51.86,0.063063063,1,0,0,Tuesday,DEL
16171,0,30/09/2013,03/11/2013,03/11/2013,30,33.33333333,0.1333333333,1,60.36,0.0,1,0,0,Wednesday,BOM
16172,1,20/09/2013,20/10/2013,20/10/2013,36,41.66666667,0.05555555556,0,40.02,0.0,1,0,0,Tuesday,BOM
16173,1,21/09/2013,02/10/2013,02/10/2013,33,0.0,0.0,0,40.02,0.0,1,0,0,Thursday,BOM
16174,1,19/09/2013,01/10/2013,01/10/2013,37,5.405405405,0.0,0,40.02,0.0,1,1,0,Tuesday,BOM
16175,1,30/09/2013,30/09/2013,30/09/2013,32,25.0,0.0,0,40.02,0.0,1,1,0,Tuesday,MAA
16176,1,30/09/2013,30/09/2013,30/09/2013,26,26.92307692,0.03846153846,0,40.02,0.0,1,1,0,Friday,BOM
16177,1,30/09/2013,30/09/2013,08/01/2014,59,86.44067797,0.23728813559999998,1,63.67,0.38,1,1,1,Thursday,BLR
16178,1,30/09/2013,24/10/2013,24/10/2013,40,7.5,0.075,1,86.94,0.0,1,0,0,Monday,BOM
16179,1,30/09/2013,22/10/2013,22/10/2013,34,38.23529412,0.1176470588,1,60.3,0.0,1,1,0,Monday,BOM
16180,0,17/09/2013,08/10/2013,07/11/2013,20,10.0,0.0,0,27.46,0.066666667,1,0,0,Tuesday,MAA
16181,1,30/09/2013,30/09/2013,22/10/2013,38,7.894736842,0.05263157895,0,51.04,0.181818182,1,0,0,Wednesday,BOM
16182,1,30/09/2013,03/11/2013,03/11/2013,40,27.5,0.025,0,67.93,0.0,1,0,0,Wednesday,BOM
16183,1,30/09/2013,30/09/2013,17/10/2013,31,54.83870968,0.06451612903,0,133.01,0.117647059,1,0,0,Tuesday,DEL
16184,0,05/10/2013,09/10/2013,09/10/2013,2,100.0,0.0,0,40.0,0.0,1,0,0,Saturday,MAA
16185,0,30/09/2013,30/09/2013,30/09/2013,42,11.9047619,0.02380952381,0,54.4,0.0,1,0,0,Tuesday,DEL
16186,1,12/09/2013,30/09/2013,30/09/2013,34,26.47058824,0.02941176471,0,40.02,0.0,1,1,0,Tuesday,DEL
